Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID
"Tai Walton","HAW",22,30,42,48,10,4,4,0,2,12,9,5,18,1,0,0,0,1,0,0.238095238,"Tai Walton","sa3044765",
"Jaelen Williams","JKST",22,28,84,101,20,15,4,0,1,17,17,13,20,2,2,0,0,4,1,0.238095238,"Jaelen Williams","sa3045306",
"Ryan Picollo","JOES",21,49,185,203,44,23,10,1,10,32,43,11,55,4,2,1,0,1,0,0.237837837,"Ryan Picollo","sa3039893",827264
"Griffin Arnone","NU",22,45,143,174,34,15,10,0,9,27,23,24,54,4,0,3,2,3,4,0.237762237,"Griffin Arnone","sa3026231",
"Brendan Jones","KSU",21,59,223,275,53,31,12,3,7,52,31,45,58,4,1,2,2,28,5,0.237668161,"Brendan Jones","sa3025253",800957
"Cameran Brantley","NCAT",23,32,101,122,24,15,5,0,4,16,16,14,23,4,1,2,2,2,1,0.237623762,"Cameran Brantley","sa3027597",
"Micah Brown","UAPB",,36,101,119,24,18,5,1,0,17,15,9,22,3,2,4,1,8,4,0.237623762,"Micah Brown","sa3027863",
"Jacob Council","NORF",,46,160,187,38,24,7,3,4,19,21,11,58,14,2,0,1,3,0,0.2375,"Jacob Council","sa3029465",
"Greg Budig","WMU",22,46,139,181,33,19,10,0,4,22,21,21,35,13,3,5,1,0,1,0.237410071,"Greg Budig","sa3027974",
"Wallace Clark","OU",21,47,139,179,33,22,8,2,1,26,18,31,31,5,1,3,2,4,1,0.237410071,"Wallace Clark","sa3028999",800712
"Ryne Hays","SEA",21,49,139,154,33,23,5,0,5,23,18,8,32,7,0,0,1,0,1,0.237410071,"Ryne Hays","sa3033465",
"Daniel Perez","MAN",,53,198,241,47,31,6,2,8,33,38,27,52,9,4,3,3,7,1,0.237373737,"Daniel Perez","sa3039709",
"DJ Butler","AKR",21,25,59,70,14,8,5,0,1,10,4,10,20,1,0,0,3,5,2,0.237288135,"DJ Butler","sa3028160",
"Chad Fairey","CLEM",,23,59,73,14,9,4,0,1,12,8,11,26,1,1,1,1,1,0,0.237288135,"Chad Fairey","sa3031128",
"Christian Szablewski","SBU",,39,118,132,28,20,3,0,5,17,16,8,28,4,1,1,2,0,0,0.237288135,"Christian Szablewski","sa3043444",
"Brandon Burckel","HOU",20,53,156,194,37,25,8,1,3,39,11,23,54,12,1,2,0,24,3,0.237179487,"Brandon Burckel","sa3028028",
"Luke Malmanger","OAK",,43,97,114,23,15,7,0,1,12,12,13,22,2,0,2,2,1,0,0.237113402,"Luke Malmanger","sa3036927",
"Eli Paton","GCU",21,39,97,115,23,14,6,0,3,15,21,10,21,4,1,3,4,1,1,0.237113402,"Eli Paton","sa3039533",
"Lucas DiLuca","EIU",24,52,135,189,32,24,7,0,1,26,19,33,20,5,4,12,0,7,0,0.237037037,"Lucas DiLuca","sa3030348",
"Tyler Dunn","BUCK",20,47,173,198,41,25,13,1,2,25,33,12,23,10,3,0,6,0,0,0.236994219,"Tyler Dunn","sa3030678",
"Mitchell Okuley","OSU",,54,173,221,41,25,5,2,9,39,34,38,47,6,3,1,4,8,4,0.236994219,"Mitchell Okuley","sa3039092",
"Jarrett Bickel","PFW",,56,211,235,50,40,8,0,2,27,17,17,60,5,2,0,3,2,3,0.236966824,"Jarrett Bickel","sa3027134",
"Ty Acker","GW",20,12,38,46,9,8,1,0,0,7,6,8,11,0,0,0,0,2,2,0.236842105,"Ty Acker","sa3025730",
"Ben Lumsden","UTA",19,51,190,231,45,23,8,3,11,43,38,31,69,8,2,0,2,2,0,0.236842105,"Ben Lumsden","sa3036689",
"Andrew Mannelly","WOF",19,40,76,90,18,7,5,2,4,13,21,9,31,1,0,4,1,2,0,0.236842105,"Andrew Mannelly","sa3036985",
"Caleb Tart","SOU",,17,38,44,9,9,0,0,0,8,7,4,12,1,1,0,0,1,0,0.236842105,"Caleb Tart","sa3043517",
"Gavin Thorburn","SIE",,46,114,135,27,18,7,0,2,18,14,11,32,9,1,0,3,4,3,0.236842105,"Gavin Thorburn","sa3043795",
"Tony Livermore","NU",21,49,169,209,40,30,9,0,1,27,9,24,27,9,2,5,2,3,3,0.23668639,"Tony Livermore","sa3036408",
"Hudson Mimbs","KENN",,51,169,217,40,22,10,0,8,39,27,37,48,6,0,5,2,1,1,0.23668639,"Hudson Mimbs","sa3038115",
"Blake Sutton","HPU",,52,169,210,40,22,5,0,13,35,40,26,55,14,1,0,0,4,2,0.23668639,"Blake Sutton","sa3043355",
"Thomas Green","OAK",,60,224,258,53,31,10,2,10,37,38,23,55,5,4,2,3,10,5,0.236607142,"Thomas Green","sa3032673",
"John Heitzman","QUIN",18,30,93,107,22,16,6,0,0,16,15,9,31,3,1,1,0,1,2,0.236559139,"John Heitzman","sa3033551",
"Greg Mehlhaff","PEPP",,25,93,107,22,15,4,0,3,11,23,8,23,3,3,0,1,0,0,0.236559139,"Greg Mehlhaff","sa3037799",
"Blake Redman","PV",,32,93,114,22,14,5,1,2,24,19,13,28,7,0,1,0,7,0,0.236559139,"Blake Redman","sa3040524",
"Colby Wallace","CSUF",20,31,93,111,22,17,4,0,1,16,14,16,30,0,2,0,1,1,0,0.236559139,"Colby Wallace","sa3044698",
"Trent Baker","HCU",,44,148,172,35,24,5,2,4,30,15,19,44,1,2,2,1,8,0,0.236486486,"Trent Baker","sa3026452",
"JonJon Vaughns","UCLA",,47,148,193,35,21,4,0,10,25,34,29,70,9,3,4,0,1,1,0.236486486,"JonJon Vaughns","sa3044399",
"Owen Jackson","TOL",21,53,203,242,48,24,8,0,16,36,42,35,68,3,1,0,1,1,0,0.236453201,"Owen Jackson","sa3034514",
"Grant Stephenson","XAV",21,61,203,230,48,35,10,0,3,27,29,16,57,7,3,1,2,2,0,0.236453201,"Grant Stephenson","sa3043048",
"Kyle Booker","TENN",21,28,55,63,13,9,3,0,1,9,4,6,23,1,0,1,1,2,0,0.236363636,"Kyle Booker","sa3027381",
"Carson Clark","WRST",,30,55,78,13,11,2,0,0,10,7,17,13,4,2,0,0,0,0,0.236363636,"Carson Clark","sa3028970",
"Kyler Stancato","CSUB",21,44,127,150,30,21,5,2,2,21,15,14,36,5,1,3,2,5,0,0.236220472,"Kyler Stancato","sa3042924",
"Matt Aribal","APSU",23,30,72,87,17,10,3,1,3,16,10,13,23,1,0,1,0,2,3,0.236111111,"Matt Aribal","sa3026186",
"Jerry Barnes","W&M",19,35,72,93,17,13,2,0,2,12,13,11,22,8,2,0,1,0,0,0.236111111,"Jerry Barnes","sa3026597",
"Marcus Brown","UMES",,32,72,83,17,14,1,1,1,6,8,9,19,1,1,0,0,0,0,0.236111111,"Marcus Brown","sa3027856",
"Miggy Echazarreta","HPU",,29,72,96,17,15,1,0,1,10,18,18,24,1,1,4,0,8,1,0.236111111,"Miggy Echazarreta","sa3030765",
"Ben Steck","SCU",,51,144,174,34,21,7,0,6,27,32,19,72,3,4,4,3,1,0,0.236111111,"Ben Steck","sa3042993",
"Jackson Waller","NEV",19,28,72,80,17,15,1,0,1,7,10,6,18,2,0,0,3,0,0,0.236111111,"Jackson Waller","sa3044706",
"Spenser Smith","NE",23,49,161,197,38,29,6,1,2,27,21,22,42,7,3,4,0,22,4,0.236024844,"Spenser Smith","sa3042640",
"Nathan Cadena","SJSU",20,32,89,101,21,11,8,0,2,9,9,7,22,3,1,1,1,0,0,0.235955056,"Nathan Cadena","sa3028232",
"Zane Faulk","GASO",22,29,89,105,21,13,7,0,1,16,12,10,26,5,1,0,2,1,0,0.235955056,"Zane Faulk","sa3031192",
"Blake Borgogno","UTU",,43,106,122,25,21,3,1,0,13,11,8,19,3,1,4,1,10,0,0.235849056,"Blake Borgogno","sa3027399",
"Leighton Helfrick","UCD",,36,106,114,25,17,6,0,2,10,16,6,27,1,0,1,2,2,0,0.235849056,"Leighton Helfrick","sa3033555",
"Victor Castillo","LIB",22,37,123,147,29,21,6,1,1,17,9,15,29,5,2,2,6,2,2,0.235772357,"Victor Castillo","sa3028626",
"Bryan Loriga","FIU",,38,123,131,29,15,9,1,4,18,9,7,39,1,0,0,5,0,0,0.235772357,"Bryan Loriga","sa3036572",
"Ben Nelson","MRMK",,43,140,169,33,25,8,0,0,17,18,10,25,15,2,2,0,0,0,0.235714285,"Ben Nelson","sa3038741",
"Tanner Smith","ORST",20,43,140,165,33,19,11,0,3,26,27,17,41,2,2,4,5,0,0,0.235714285,"Tanner Smith","sa3042644",
"Dustin Allen","USD",21,48,157,198,37,26,6,1,4,30,27,22,30,12,3,4,3,7,3,0.235668789,"Dustin Allen","sa3025915",
"Blaze Fadio","LAF",21,48,157,200,37,23,9,1,4,27,23,23,57,14,4,2,2,11,1,0.235668789,"Blaze Fadio","sa3031114",
"Connor McGuire","CBU",22,55,157,178,37,29,2,2,4,23,18,11,33,3,0,7,3,5,1,0.235668789,"Connor McGuire","sa3037618",
"AJ Miller","CSUB",23,50,174,203,41,28,7,1,5,26,22,25,50,2,1,1,4,2,1,0.235632183,"AJ Miller","sa3038029",
"Chase Malloy","JAX",,58,225,281,53,32,11,0,10,49,40,37,38,9,7,3,0,11,3,0.235555555,"Chase Malloy","sa3036922",
"Hamilton Anderson","MORE",,16,17,17,4,2,2,0,0,2,0,0,9,0,0,0,0,0,0,0.235294117,"Hamilton Anderson","sa3026042",
"Thaxton Berch","LT",20,14,17,17,4,4,0,0,0,3,1,0,13,0,0,0,0,0,0,0.235294117,"Thaxton Berch","sa3027010",
"Casey Caufield","MONM",,37,119,140,28,24,2,1,1,24,14,15,15,0,3,3,3,3,1,0.235294117,"Casey Caufield","sa3028656",
"Nick Collins","HOU",,15,17,20,4,4,0,0,0,2,1,3,6,0,0,0,0,0,0,0.235294117,"Nick Collins","sa3029193",
"Ian Daugherty","OKST",20,15,17,22,4,2,2,0,0,5,1,4,10,0,0,1,0,1,0,0.235294117,"Ian Daugherty","sa3029855",
"Drew Dillon","PFW",21,21,17,23,4,3,0,0,1,6,2,3,5,2,0,1,0,1,0,0.235294117,"Drew Dillon","sa3030341",
"Joe Emerson","SHU",,17,51,62,12,5,4,0,3,10,18,9,8,1,1,0,1,0,0,0.235294117,"Joe Emerson","sa3030927",
"Jonathan Evans","SOU",,25,68,90,16,8,7,1,0,13,7,17,31,2,0,3,0,3,1,0.235294117,"Jonathan Evans","sa3031077",
"Mason Greer","MOST",,38,102,116,24,13,8,1,2,13,13,13,29,0,1,0,1,0,0,0.235294117,"Mason Greer","sa3032679",
"Peter Hansen","BRAD",,30,102,112,24,18,4,1,1,8,16,5,18,3,1,1,0,0,1,0.235294117,"Peter Hansen","sa3033166",
"RJ Jimerson","MEM",,43,136,164,32,22,8,0,2,19,18,21,47,3,4,0,1,3,1,0.235294117,"RJ Jimerson","sa3034702",
"Mac McCommons","NAVY",19,15,17,23,4,3,1,0,0,1,1,3,7,2,0,1,0,0,0,0.235294117,"Mac McCommons","sa3037489",
"Cole McGonigal","PENN",,14,34,43,8,5,1,1,1,6,1,8,21,1,0,0,0,4,0,0.235294117,"Cole McGonigal","sa3037602",
"Michael Mylott","BRAD",,17,51,53,12,8,3,0,1,5,4,2,16,0,0,0,0,1,0,0.235294117,"Michael Mylott","sa3038653",
"RJ Ochoa","RGV",23,29,85,101,20,13,4,1,2,9,14,14,16,2,0,0,3,4,2,0.235294117,"RJ Ochoa","sa3039017",
"Savier Pinales","GONZ",24,47,170,191,40,28,9,2,1,22,20,13,31,4,4,0,2,5,0,0.235294117,"Savier Pinales","sa3039934",
"Sam Polk","SLU",23,18,17,20,4,3,0,1,0,4,3,1,7,2,0,0,0,0,1,0.235294117,"Sam Polk","sa3040045",
"Charlie Rhee","SDSU",21,16,17,22,4,4,0,0,0,3,1,3,4,1,0,1,0,1,1,0.235294117,"Charlie Rhee","sa3040666",
"Parker Sessions","TROY",,19,17,20,4,4,0,0,0,4,2,1,3,1,0,1,0,2,0,0.235294117,"Parker Sessions","sa3042018",
"Cardell Thibodeaux","ULM",19,52,170,202,40,27,10,0,3,21,28,23,48,3,5,1,2,12,2,0.235294117,"Cardell Thibodeaux","sa3043664",830964
"Sully Tibbs","RAD",,50,170,196,40,34,6,0,0,23,13,18,39,3,2,3,5,1,1,0.235294117,"Sully Tibbs","sa3043816",
"Braydon Wooldridge","UCD",,28,51,53,12,10,2,0,0,5,3,2,8,0,0,0,0,0,0,0.235294117,"Braydon Wooldridge","sa3045573",
"Terry Burrell III","GRAM",,55,183,235,43,30,8,4,1,47,31,42,48,4,1,5,5,13,3,0.234972677,"Terry Burrell III","sa3028102",
"Nathan Brasher","BRWN",20,33,115,126,27,24,1,2,0,13,13,5,33,3,0,3,2,6,2,0.234782608,"Nathan Brasher","sa3027601",
"Jayson Gonzalez","IONA",20,30,98,119,23,12,7,4,0,14,14,14,33,5,2,0,1,2,1,0.234693877,"Jayson Gonzalez","sa3032420",
"Cam Harthan","MRSH",,32,98,112,23,19,2,1,1,12,14,9,4,1,2,2,1,4,1,0.234693877,"Cam Harthan","sa3033337",
"Ben Robichaux","UL",19,40,98,130,23,14,5,1,3,27,11,26,32,6,0,0,0,11,4,0.234693877,"Ben Robichaux","sa3040894",
"Ray Sass","BRWN",22,30,98,117,23,16,7,0,0,15,13,12,18,3,0,4,1,6,0,0.234693877,"Ray Sass","sa3041585",
"Anthony Steele","PSU",20,36,81,95,19,15,3,0,1,12,12,13,29,0,1,0,1,3,1,0.234567901,"Anthony Steele","sa3042999",
"Nik Trapani","SJSU",,34,81,94,19,11,4,0,4,14,15,10,24,0,2,1,0,0,0,0.234567901,"Nik Trapani","sa3044015",
"Drew Bianco","HOU",23,54,145,180,34,16,11,1,6,38,28,18,50,16,0,1,0,9,2,0.234482758,"Drew Bianco","sa3027122",
"Drew Camp","LONG",23,49,145,174,34,23,8,1,2,26,29,21,39,4,2,2,2,6,1,0.234482758,"Drew Camp","sa3028307",
"John Ceccoli","BAY",,47,145,176,34,22,7,0,5,24,18,22,41,7,2,0,1,2,0,0.234482758,"John Ceccoli","sa3028685",
"Brett Lesher","DEL",,47,145,168,34,23,8,0,3,29,19,17,55,3,1,2,1,7,3,0.234482758,"Brett Lesher","sa3036249",
"Cole Singsank","HPU",22,47,145,174,34,19,10,1,4,26,28,21,43,6,2,0,3,10,2,0.234482758,"Cole Singsank","sa3042357",
"Titan Kamaka","FSU",20,41,128,137,30,16,9,0,5,16,21,4,34,3,2,0,5,1,2,0.234375,"Titan Kamaka","sa3035045",
"Will Lee","LIP",,55,175,211,41,28,9,0,4,29,27,22,45,6,5,3,3,6,1,0.234285714,"Will Lee","sa3036168",
"Ty Rumsey","EVAN",20,61,205,234,48,32,7,1,8,36,16,18,63,7,1,3,3,7,0,0.234146341,"Ty Rumsey","sa3041301",
"Colin Tuft","UVA",20,41,94,115,22,18,3,0,1,20,17,16,32,4,0,1,1,5,3,0.234042553,"Colin Tuft","sa3025406",702239
"Andrew Bergeron","GTWN",,38,94,107,22,16,3,2,1,12,10,7,36,3,0,3,1,2,1,0.234042553,"Andrew Bergeron","sa3027021",
"Anthony Brienza","SJU",22,23,47,57,11,9,2,0,0,10,7,5,11,3,1,1,0,0,0,0.234042553,"Anthony Brienza","sa3027687",
"Bradley Hallock","UNCO",,21,47,50,11,11,0,0,0,4,3,1,22,2,0,0,0,0,0,0.234042553,"Bradley Hallock","sa3033052",
"Mason Hirata","NEV",,42,124,144,29,22,4,2,1,16,15,12,44,4,1,3,1,2,1,0.233870967,"Mason Hirata","sa3033874",
"Griffin Hugus","CIN",19,49,124,140,29,19,7,1,2,20,20,8,51,6,0,2,0,10,0,0.233870967,"Griffin Hugus","sa3034275",702976
"Carson Crawford","CAL",20,52,184,231,43,17,14,0,12,42,47,32,82,12,3,0,3,2,0,0.233695652,"Carson Crawford","sa3029533",
"Brett Graber","SEMO",,50,184,205,43,28,11,0,4,32,29,12,45,6,0,3,4,1,3,0.233695652,"Brett Graber","sa3032536",
"Connor Manthey","BRAD",23,38,107,126,25,19,6,0,0,16,7,15,37,4,0,0,0,0,0,0.233644859,"Connor Manthey","sa3037001",
"Seth Stroh","WICH",22,39,107,129,25,15,6,0,4,24,16,19,37,2,0,1,2,6,3,0.233644859,"Seth Stroh","sa3043239",
"Brandon Cleveland","NORF",,41,137,152,32,27,5,0,0,21,11,9,33,4,0,2,2,9,3,0.233576642,"Brandon Cleveland","sa3029036",
"Fernando Gonzalez","UGA",21,43,137,170,32,17,9,0,6,23,18,25,21,5,1,2,5,0,0,0.233576642,"Fernando Gonzalez","sa3032413",692232
"Jackson Nicklaus","OU",20,59,197,261,46,28,9,3,6,42,39,51,78,6,6,1,1,9,2,0.233502538,"Jackson Nicklaus","sa3038855",800715
"Cian Sahler","FOR",19,55,197,226,46,35,9,1,1,24,15,22,29,2,2,3,3,9,4,0.233502538,"Cian Sahler","sa3041415",
"Michael Brown","WASH",21,18,30,38,7,6,1,0,0,1,3,5,10,1,2,0,0,0,0,0.233333333,"Michael Brown","sa3027862",
"Evan Cloyd","CP",,35,90,106,21,13,3,1,4,11,18,8,25,8,0,0,1,0,0,0.233333333,"Evan Cloyd","sa3029063",
"Riley Davis","LEH",21,27,60,77,14,11,1,1,1,12,10,12,22,2,2,1,1,2,0,0.233333333,"Riley Davis","sa3029934",
"Dennis Folan","STO",,31,60,65,14,12,2,0,0,7,4,5,26,0,0,0,1,0,0,0.233333333,"Dennis Folan","sa3031507",
"Kyle Hasler","LT",,11,30,34,7,5,2,0,0,5,6,2,5,0,1,1,3,0,0,0.233333333,"Kyle Hasler","sa3033372",
"Jake Lysaght","TOW",,17,30,39,7,7,0,0,0,6,2,6,4,1,0,2,1,0,0,0.233333333,"Jake Lysaght","sa3036759",
"Jeff Massicotte","SPU",,50,150,196,35,24,7,1,3,22,29,33,55,10,1,2,4,5,2,0.233333333,"Jeff Massicotte","sa3037263",
"Gavin McLarty","USI",,35,60,85,14,12,1,0,1,8,13,12,20,10,1,2,0,1,0,0.233333333,"Gavin McLarty","sa3037681",
"Eddie Saucedo","YSU",21,13,30,38,7,6,1,0,0,5,4,7,12,1,0,0,1,0,0,0.233333333,"Eddie Saucedo","sa3041596",
"Aaron Walton","SAM",19,35,90,107,21,10,5,0,6,17,21,15,29,1,1,0,5,2,1,0.233333333,"Aaron Walton","sa3044756",830239
"Nick Wang","BC",21,56,210,253,49,25,12,1,11,40,43,39,47,1,3,0,9,1,1,0.233333333,"Nick Wang","sa3044770",
"Patrick Ward","FAU",,12,30,36,7,3,3,0,1,5,5,4,9,0,1,1,2,0,0,0.233333333,"Patrick Ward","sa3044787",
"Brock Watkins","BYU",23,8,30,33,7,5,2,0,0,1,7,3,8,0,0,0,0,0,1,0.233333333,"Brock Watkins","sa3044845",
"Luke Yuhasz","UL",19,20,30,36,7,5,0,1,1,5,6,4,11,2,0,0,0,1,1,0.233333333,"Luke Yuhasz","sa3045769",
"Theo Bryant IV","TNTC",21,50,163,195,38,27,8,0,3,24,24,25,50,3,4,0,4,7,1,0.233128834,"Theo Bryant IV","sa3027930",
"Nander De Sedas","FSU",,51,163,185,38,23,7,2,6,24,20,9,56,6,0,7,2,4,1,0.233128834,"Nander De Sedas","sa3030194",
"Luke Leto","KU",20,41,133,153,31,19,4,0,8,24,22,16,54,2,2,0,0,1,0,0.233082706,"Luke Leto","sa3036261",
"Carson Swank","YALE",22,38,133,160,31,24,5,1,1,14,12,15,24,5,0,7,2,12,4,0.233082706,"Carson Swank","sa3043373",
"Dillon Lewis","QUC",20,38,103,123,24,12,6,1,5,20,24,17,29,3,0,0,1,1,0,0.233009708,"Dillon Lewis","sa3025515",827665
"Evan Appelwick","M-OH",20,49,176,227,41,24,11,0,6,30,30,43,58,3,3,2,1,2,2,0.232954545,"Evan Appelwick","sa3026132",
"Bryce Grizzaffi","SELA",,25,73,90,17,17,0,0,0,11,4,12,11,4,0,1,3,6,1,0.232876712,"Bryce Grizzaffi","sa3032748",
"Philip Matulia","LT",23,57,219,264,51,22,9,1,19,44,48,31,57,11,2,1,1,4,0,0.232876712,"Philip Matulia","sa3037346",
"Ryan OHalloran","BUT",,36,116,129,27,18,6,1,2,15,14,10,28,1,1,1,4,4,0,0.23275862,"Ryan OHalloran","sa3039066",
"Marcus Cline","MILW",22,54,202,220,47,29,14,1,3,29,29,12,37,1,2,3,1,9,3,0.232673267,"Marcus Cline","sa3029055",
"Cade Bush","FSU",,20,43,49,10,7,3,0,0,7,5,5,9,1,0,0,2,0,0,0.232558139,"Cade Bush","sa3028135",
"Daunte DeCello","TOL",,41,129,156,30,25,2,0,3,19,11,16,28,8,1,2,0,4,1,0.232558139,"Daunte DeCello","sa3029996",
"Griffin Everitt","NEB",23,36,86,99,20,13,2,1,4,15,16,12,26,1,0,0,5,2,1,0.232558139,"Griffin Everitt","sa3031090",
"Pierce Leavengood","SELA",,18,43,54,10,5,3,0,2,5,13,5,15,5,1,0,0,1,1,0.232558139,"Pierce Leavengood","sa3036118",
"Evan Parks","BUT",,24,43,46,10,7,2,0,1,1,4,3,16,0,0,0,1,1,0,0.232558139,"Evan Parks","sa3039481",
"Kooper Shook","TAR",,38,129,153,30,19,5,1,5,28,19,12,31,9,2,1,0,22,3,0.232558139,"Kooper Shook","sa3042207",
"T.J. McCants","MISS",22,47,142,159,33,19,3,2,9,27,27,14,46,2,1,0,3,10,0,0.232394366,"T.J. McCants","sa3025355",690996
"Dominick McIntyre","UNA",21,47,155,195,36,23,8,1,4,31,25,24,51,9,2,5,1,7,1,0.232258064,"Dominick McIntyre","sa3037635",
"Luke Myers","UMES",,54,155,206,36,32,4,0,0,28,16,35,19,2,3,11,0,6,6,0.232258064,"Luke Myers","sa3038642",
"Conner Gore","APSU",,31,112,129,26,18,5,0,3,16,22,12,43,2,1,2,2,1,0,0.232142857,"Conner Gore","sa3032489",
"Broch Holmes","NWST",,41,112,148,26,16,4,1,5,17,18,27,25,6,2,1,3,2,2,0.232142857,"Broch Holmes","sa3034005",
"Devin Obee","DUKE",19,50,56,68,13,5,4,1,3,14,10,9,31,2,0,1,0,0,3,0.232142857,"Devin Obee","sa3038988",
"Jacoby Radcliffe","SOU",,22,56,75,13,10,2,1,0,11,6,15,14,3,0,1,0,10,2,0.232142857,"Jacoby Radcliffe","sa3040373",
"Jacob Sloss","MASS",21,23,56,63,13,10,3,0,0,2,6,5,14,1,0,1,3,0,0,0.232142857,"Jacob Sloss","sa3042442",
"Cole Conn","UIC",21,51,181,230,42,22,12,1,7,45,26,33,40,11,3,2,0,16,1,0.232044198,"Cole Conn","sa3029251",813833
"Cole Harting","CIN",21,53,181,216,42,24,7,1,10,38,38,30,65,4,0,1,2,12,2,0.232044198,"Cole Harting","sa3033339",
"Ethan Ellis","ARMY",,42,138,167,32,22,6,0,4,29,25,14,25,13,0,2,2,2,1,0.231884057,"Ethan Ellis","sa3030896",
"Jack Pokorak","HPU",19,27,69,78,16,12,2,0,2,7,8,8,25,1,0,0,0,0,0,0.231884057,"Jack Pokorak","sa3040027",
"Grayson Sterling","GONZ",,28,69,76,16,13,3,0,0,9,8,4,19,3,0,0,1,0,0,0.231884057,"Grayson Sterling","sa3043062",
"Charlie Taylor","TENN",22,44,69,83,16,7,5,1,3,16,13,12,14,0,0,2,3,1,1,0.231884057,"Charlie Taylor","sa3043550",
"Bryan Widdowson","UMES",,33,69,82,16,11,4,0,1,9,6,8,15,4,1,0,0,0,0,0.231884057,"Bryan Widdowson","sa3045171",
"Ryan McCrystal","ECU",20,31,82,87,19,12,6,0,1,6,13,3,18,0,1,1,3,0,0,0.231707317,"Ryan McCrystal","sa3025334",701734
"Harold Coll","ARK",,32,82,94,19,8,7,0,4,15,22,7,21,2,2,1,3,1,1,0.231707317,"Harold Coll","sa3029164",
"Derek Tenney","NEV",21,23,82,96,19,10,5,0,4,14,13,7,20,5,2,0,5,2,3,0.231707317,"Derek Tenney","sa3043626",
"Jake Gish","UTAH",,31,95,107,22,15,3,1,3,19,15,9,13,2,0,1,0,5,0,0.231578947,"Jake Gish","sa3032284",
"JT Sokolove","ILST",20,37,95,122,22,16,3,1,2,16,11,15,32,4,1,7,2,10,1,0.231578947,"JT Sokolove","sa3042713",
"Connor Peek","HC",,36,108,130,25,20,4,1,0,22,10,16,13,3,1,2,4,3,0,0.231481481,"Connor Peek","sa3039630",
"Connor Bradshaw","PEPP",22,36,121,145,28,16,5,1,6,19,18,9,39,7,4,4,1,1,1,0.231404958,"Connor Bradshaw","sa3027555",
"Lauden Brooks","CIN",,40,121,149,28,22,3,1,2,25,19,21,43,4,1,2,1,14,1,0.231404958,"Lauden Brooks","sa3027762",
"Ross Highfill","MSST",19,39,121,142,28,11,8,0,9,25,28,12,38,3,2,4,5,2,1,0.231404958,"Ross Highfill","sa3033798",
"Justin Grech","LAF",,46,134,166,31,17,8,1,5,18,19,27,34,5,0,0,1,10,2,0.231343283,"Justin Grech","sa3032627",
"Luke Boyers","TCU",22,58,173,225,40,25,7,1,7,42,27,38,63,11,0,3,1,7,1,0.231213872,"Luke Boyers","sa3027514",
"Will Findlay","FOR",22,50,173,200,40,21,13,0,6,31,24,13,42,13,1,0,2,0,0,0.231213872,"Will Findlay","sa3031335",
"Mitchell Daly","TEX",22,61,186,222,43,26,9,1,7,29,22,27,48,0,4,5,4,4,3,0.231182795,"Mitchell Daly","sa3029800",
"Michael Robertson","FLA",20,66,186,228,43,37,4,1,1,41,19,33,47,5,1,3,2,11,4,0.231182795,"Michael Robertson","sa3040888",
"Brent Widder","EVAN",22,53,186,226,43,30,6,2,5,31,28,28,35,8,3,1,5,5,3,0.231182795,"Brent Widder","sa3045170",
"Gavin Abrams","CLEM",20,13,26,34,6,3,1,1,1,4,4,7,13,0,0,1,0,0,0,0.23076923,"Gavin Abrams","sa3025713",
"Amari Bartee","MRSH",,27,78,88,18,13,3,0,2,7,8,8,30,1,0,1,2,5,2,0.23076923,"Amari Bartee","sa3026660",
"Aidan Bretschneider","MONM",,15,26,26,6,5,0,0,1,3,4,0,9,0,0,0,0,0,0,0.23076923,"Aidan Bretschneider","sa3027654",
"Noah Carter","COFC",20,13,26,33,6,5,1,0,0,3,1,4,10,3,0,0,1,0,0,0.23076923,"Noah Carter","sa3028534",
"Matt Crump","UIW",,9,26,32,6,5,1,0,0,5,4,4,1,2,0,0,0,0,0,0.23076923,"Matt Crump","sa3029630",
"Austin Dambach","LEH",,21,13,18,3,3,0,0,0,5,1,3,5,1,0,1,0,2,0,0.23076923,"Austin Dambach","sa3029802",
"Jake Duer","TCU",20,7,13,15,3,3,0,0,0,2,1,1,6,1,0,0,1,0,0,0.23076923,"Jake Duer","sa3030609",
"Jr. Guy Garibay","RICE",21,51,182,223,42,29,4,1,8,26,35,35,34,2,2,2,2,1,0,0.23076923,"Jr. Guy Garibay","sa3031976",
"Nate Goranson","W&M",21,52,169,216,39,22,10,1,6,37,39,31,47,13,3,0,4,3,2,0.23076923,"Nate Goranson","sa3032474",
"Tyler Griggs","GONZ",22,9,13,16,3,3,0,0,0,2,0,1,5,1,0,1,0,0,0,0.23076923,"Tyler Griggs","sa3032729",
"Ben Hamacher","COFC",19,20,39,45,9,9,0,0,0,5,5,6,14,0,0,0,0,1,2,0.23076923,"Ben Hamacher","sa3033066",
"Luke Hannum","WIN",,19,26,31,6,6,0,0,0,3,1,5,8,0,0,0,0,0,0,0.23076923,"Luke Hannum","sa3033147",
"Kyle Hess","CREI",,6,13,16,3,2,1,0,0,0,3,0,6,1,1,1,0,1,0,0.23076923,"Kyle Hess","sa3033729",
"Jason Hodges","BCU",22,36,91,116,21,17,2,0,2,20,12,20,42,2,1,2,0,4,1,0.23076923,"Jason Hodges","sa3033904",
